trajectory_id,mean_sojourn_time,variance
163,1.693651198057745,1.1324572247524654
164,1.8583963308216378,1.4781283689873732
165,1.5480570185947842,1.0915465585987374
166,1.8920150426487317,1.6966004511888173
167,1.5758930771989124,1.0771954555472216
168,1.9727691754881331,2.2129111914983857
169,1.5878259969029045,0.9838219635874205
170,1.7152340668713368,1.2705890355230596
171,1.3918788401821234,0.676912863211944
172,1.695321732506786,1.1901573220686221
173,1.9189321484860722,2.3203264138929005
174,1.6629203403590926,1.265764197673811
175,1.6750370585760122,1.061825317640158
176,1.6910765838761839,1.535718590366946
177,2.009948824113496,2.2562554605158924
178,1.6978383332797353,1.374900918388009
179,1.7885140013953014,2.0894037960945426
180,1.5080069564184992,1.0193777363073075
181,1.6190901155670865,1.0556705167663538
182,1.55280694784962,1.0278838725943433
183,1.770677207287513,1.4785948472751034
184,1.9776694330894,3.099701779161873
185,1.6087177924080853,1.1730120023128248
186,1.5835362580008336,1.0798984603580024
187,1.6483456170170165,1.3123409008965732
188,1.8759936115895213,2.09106870117719
189,1.6763399954361922,1.2438634109771203
190,1.829119074044315,1.4069223484850621
191,1.5996727692113935,1.1611352572491762
192,1.7912372487287873,1.3176481913991713
193,1.7273144615525848,1.562777457962652
194,1.5740190756760584,1.099208867394876
195,1.8314221767727137,1.5887028579065277
196,1.8229008267126317,1.499726304554314
197,1.7219453993785028,1.0703941759861761
198,1.792646679281227,1.3219679918913045
199,1.8724530179276155,2.0832563737781298
200,1.7719950608541402,1.5866798185293811
201,1.8405587425297052,1.6411569823566774
202,1.5774447858027776,1.1094756553731042
203,1.6551811659761722,1.0211871868792621
204,1.8627902947685542,1.9504265215045662
205,2.176422468593203,2.632073808707349
206,1.847049766640869,1.7703817522255032
207,1.804927771901692,1.5459204515794314
208,1.4033715868666552,0.8476861090874434
209,1.7046437764126021,1.1616059761444009
210,1.8197488117375435,1.7106680364210873
211,1.549455009944338,0.872768444328555
212,1.5150425859560672,1.004460749446581
213,1.6249764508996172,1.000081300508913
214,1.5997808715932027,1.0221281252695946
215,1.5995451164484669,1.0927497804599993
216,1.4722711817265735,0.8241272712652868
217,1.6590427214872934,1.0890628647294813
218,1.5024765940783409,0.8745499782168662
219,1.689238431503187,1.2112700365362508
220,1.7232435577546505,1.1453664142483375
221,1.7066064664344056,1.2205728347526017
222,1.8444182355153074,1.5188611090147783
223,1.6817316772026611,1.3965151223200147
224,1.7914200188868714,1.0871257153012532
